ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01
610237,,,,,,,,,,,,,5,5,5,2,2,4,4,6,-1,-5,-6,-8,-3,-2,-1,-1,-5,-1,1,-9,-2,-1,-3,1,-2,-3,-4,-2,3,-3,-5,5,5,3,6,3,4,2,3,2,2,2,2,1,0,5,5,4,3,4,4,12,17,17,18,19,20,17,16,17,17
610238,,,,,,,,,,,,,2,2,1,1,2,1,4,4,4,3,2,2,4,4,4,4,4,4,4,5,6,6,6,7,7,8,9,9,10,8,9,9,9,10,11,10,12,11,11,10,10,11,10,10,10,9,9,9,6,6,6,7,6,6,6,6,5,5,4,3,4
610241,,,,,,,,,,,,,1,1,-0,-0,-0,-0,3,2,3,3,2,3,4,4,5,6,7,7,7,7,8,8,9,7,7,7,7,8,7,7,7,7,7,6,7,8,8,8,8,8,9,9,7,7,6,7,6,6,7,6,6,6,6,5,5,6,7,8,9,8,6
610242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,9,10,11,11,12,12,13,10,9,10,9,8,9,8,7,6,5,7,5,7,5,6,5,4,4,4,5,6,6,4,6,3,3,2,4
610303,,,,,,,,,,,,,-0,-2,-5,-4,3,1,-0,4,1,3,5,5,6,11,14,15,11,8,7,7,11,14,11,12,14,12,9,9,7,10,8,9,7,5,3,2,2,3,2,1,3,-0,0,1,3,0,2,2,1,-1,2,3,3,3,3,3,2,2,-2,3,-1
610309,,,,,,,,,,,,,-9,-4,3,12,15,18,16,16,16,20,27,26,23,22,33,36,37,44,46,36,32,29,26,20,16,12,-2,-8,-14,-24,-27,-19,-13,-12,-15,-15,-14,-11,-7,-3,1,4,4,-2,-10,-14,-12,-6,-3,-3,-6,-10,-11,-9,-6,-4,0,3,2,2,-1
610310,,,,,,,,,,,,,-8,-3,4,15,20,22,19,19,19,22,29,28,24,23,29,29,30,42,43,30,23,18,12,7,3,0,-8,-10,-13,-22,-24,-15,-8,-5,-8,-8,-6,-4,-1,2,3,2,1,-4,-11,-14,-11,-5,-2,-2,-5,-9,-11,-10,-7,-6,-2,1,0,0,-3
610409,,,,,,,,,,,,,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,26,15,15,15,15,15,15,15,15,15
610417,,,,,,,,,,,,,-11,-15,-17,-15,-13,-12,-9,-6,-4,-6,-4,-4,5,6,6,8,9,9,14,14,18,22,30,32,28,35,39,41,43,51,53,53,52,51,46,44,39,35,30,25,18,8,3,-0,-4,-7,-10,-12,-12,-14,-15,-14,-11,-10,-10,-7,-5,-2,-1,1,4
620101,,,,,,,,,,,,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
620105,,,,,,,,,,,,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,7,7,7,7,7,7,8,8,8,8,8,8,6,6,6,6,6,6,4,4,4,4,4,4,0,0,0,0,0,0,1,1,1,1,1,1,7,7,7,7,7,7,6
620106,,,,,,,,,,,,,0,0,1,1,2,2,2,15,-12,8,45,20,17,6,28,4,21,8,69,58,69,45,15,28,19,21,13,3,17,20,10,11,22,35,-1,-4,-2,-10,-17,-3,21,-17,-15,-27,-22,-19,10,-2,6,12,17,31,-5,34,8,39,8,-1,23,5,2
620203,,,,,,,,,,,,,70,51,66,67,51,45,19,-24,-22,-9,-5,-3,-22,-16,-17,-5,-8,4,4,25,26,20,17,46,-1,8,6,-10,1,-0,-2,-5,-1,5,1,-17,15,3,1,-0,4,13,8,17,10,2,6,-6,12,18,12,34,16,5,10,9,3,3,4,0,-9
620205,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,0,0,0,-3,-3,-3,1,1,1,1,1,1,5,5,5,7,7,7,3,3,3,3,3,3,7,7,7,8,8,8,7,7,7,7,7,7,3
620302,,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,7,7,9,9,9,9,9,9,10,10,10,9,9,9,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,4,4,4,5,5,5,5,5,5,5,5,5,5
620303,,,,,,,,,,,,,9,11,10,9,9,9,9,8,9,8,8,8,8,7,6,7,8,7,7,7,5,6,5,4,4,4,4,4,4,5,5,5,7,6,6,6,6,5,5,4,3,2,1,1,0,0,0,0,0,-0,-0,1,0,1,3,3,2,1,0,1,2
620304,,,,,,,,,,,,,-3,1,1,-2,0,2,2,6,9,13,15,14,19,11,11,16,16,14,14,15,9,8,6,3,-2,3,3,2,5,3,1,4,6,4,1,5,5,3,2,-2,-1,-0,0,-5,-4,-3,-4,-4,-1,-1,-2,-2,-5,-3,-5,-5,-4,-4,-3,-2,-2
620307,,,,,,,,,,,,,17,18,21,21,28,30,34,38,38,40,41,45,44,44,42,49,48,48,49,35,28,18,10,-1,-8,-9,-10,-9,-6,-9,-12,-15,-17,-18,-18,-15,-13,-13,-13,-14,-17,-15,-16,-13,-12,-13,-12,-14,-13,-12,-8,-6,-5,-6,-7,-5,-2,4,6,10,9
620308,,,,,,,,,,,,,8,8,8,7,7,6,6,5,5,4,3,3,3,2,3,4,5,6,6,8,8,9,9,9,9,9,9,9,9,8,9,7,6,6,6,6,7,6,6,5,4,4,3,3,3,2,3,3,2,2,1,1,3,3,4,4,4,5,5,5,4
620310,,,,,,,,,,,,,0,0,1,1,2,2,2,14,10,16,14,29,18,20,15,13,22,22,37,40,36,30,24,44,18,17,24,13,31,27,30,12,15,8,3,1,6,7,-1,2,-2,-1,-10,12,-5,7,-0,-26,-2,-3,-3,16,-4,0,15,-3,6,1,0,11,1
620311,,,,,,,,,,,,,0,0,1,1,2,2,2,5,5,1,12,0,18,11,18,8,12,7,3,-2,0,9,6,6,6,10,14,4,6,11,14,11,11,10,9,6,7,6,4,5,12,7,6,11,5,1,3,4,4,3,1,14,-3,-3,3,5,6,0,3,-1,2
620313,,,,,,,,,,,,,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,3,3,4,6,5,4,5,5,7,7,5,6,6,6,5,3,3,3,6,6,5,5,5,4,4,4,4,4,4,8,3,3,4,4,11,11,11,11,18
620314,,,,,,,,,,,,,7,7,7,8,8,8,6,6,6,7,7,7,10,10,10,10,10,10,16,16,16,15,15,15,15,15,15,15,15,15,9,9,9,16,16,16,8,8,8,7,7,7,7,7,7,2,2,2,2,2,2,7,7,7,7,7,7,6,6,6,7
620315,,,,,,,,,,,,,1,1,1,1,1,2,1,1,1,1,2,3,3,2,3,3,4,3,3,4,4,4,4,4,4,5,4,4,5,5,5,4,4,4,5,6,5,5,5,5,6,6,8,8,7,7,6,5,6,6,6,6,6,7,5,5,5,6,6,6,5
620317,,,,,,,,,,,,,11,11,14,15,15,12,15,16,11,16,15,16,17,17,15,13,12,11,7,7,9,3,2,-0,-1,2,2,1,1,1,4,3,3,6,6,7,3,0,-0,1,2,2,-2,0,0,-0,-1,-3,4,2,2,-0,2,-0,2,1,1,1,-4,-1,-1
620318,,,,,,,,,,,,,8,8,11,13,12,15,14,14,14,16,15,14,16,13,10,10,8,7,5,4,3,3,3,2,2,2,-4,2,0,1,-3,-2,-1,-2,-7,-2,-6,-5,-1,-7,-4,-6,-2,-5,-4,-3,0,-5,1,-1,-1,-2,-1,0,-2,2,-2,-2,-3,-0,0
620319,,,,,,,,,,,,,10,12,8,9,11,10,7,6,3,4,4,3,4,5,5,1,6,3,5,1,2,3,1,-0,1,2,3,5,1,2,3,4,2,1,4,4,1,-1,-1,-2,-1,-1,0,1,2,2,1,-0,4,-1,-1,1,2,1,-1,0,1,0,0,0,-1
620320,,,,,,,,,,,,,12,11,8,9,10,10,-4,-0,6,6,6,4,-1,4,6,11,34,46,56,58,55,51,42,38,31,24,26,27,12,5,1,-1,8,12,14,13,12,7,5,2,1,5,8,11,11,6,5,5,-0,2,-1,1,7,6,5,-1,-9,-7,-8,-5,-6
620321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,4,3,-0,0,1,-1,-1,-4,-2,-3,-1,-3,-6,-4,-2,-3,-5,-4,-6,-4,-7,-3,-5,-5,-2,-4,-4,-2,-3,-3,-1,-1,-1
630122,,,,,,,,,,,,,19,22,12,7,10,9,2,-1,-7,-0,-2,-3,-2,-4,-3,-1,-4,-5,-8,3,1,2,-4,-5,-4,-4,1,-4,-4,-11,-3,-3,-12,-10,-9,-8,-1,-6,-7,-6,-3,3,-5,-5,1,-4,-5,1,-11,-6,-12,-7,-14,-9,-9,-13,-11,-11,-7,-11,-8
630127,,,,,,,,,,,,,-13,-11,-9,-10,-1,2,3,6,4,10,6,4,5,-1,-11,-12,-14,-13,-13,-16,-14,-18,-14,-18,-15,-10,-3,-7,-7,-10,-9,-7,-14,-11,-14,-6,-8,-10,-13,-6,-10,-10,-13,-11,-6,-8,-14,-17,-18,-14,-15,-16,-11,-15,-13,-13,-7,-5,0,5,6
630129,,,,,,,,,,,,,-1,-0,1,-6,-3,-4,-3,-3,-5,-5,-7,-4,-5,-5,-5,-3,-6,0,-1,-9,-8,-10,-11,-13,-12,-12,-9,-9,-14,-12,-11,-3,-7,-8,-4,-7,-9,-10,-8,-13,-2,-14,-17,-13,-8,-15,-21,-12,-12,-7,-10,-7,-7,-3,-0,-14,-14,-9,3,-10,-9
630138,,,,,,,,,,,,,1,-0,0,1,0,5,4,7,7,5,8,11,10,10,9,9,9,4,6,3,4,5,4,6,1,2,0,2,-5,-1,-4,4,0,1,0,-5,0,0,3,1,8,8,8,2,2,2,0,2,0,0,-1,-1,-1,-0,0,-2,-0,-1,-5,-2,-1
630153,,,,,,,,,,,,,-2,2,1,-6,-9,-7,-9,-6,-5,-8,-5,-1,-3,-8,-2,-7,-6,-7,-6,-1,1,-5,2,3,3,-0,3,16,15,11,13,9,-0,8,0,-4,-1,1,-3,-12,-13,-9,-6,-15,-8,-16,-12,-16,-8,-4,-9,-11,-3,-9,-17,-6,-10,-10,-3,9,-13
630156,,,,,,,,,,,,,-3,-2,-5,-3,-4,0,-3,-1,-0,-0,1,0,5,0,3,1,5,4,5,1,-1,-0,4,-2,-2,-2,4,4,-2,1,-0,-2,4,0,-6,-3,-2,-0,-4,-7,-6,-10,-7,-4,-9,-6,-5,-3,-2,-3,-1,-2,2,6,3,4,2,3,4,4,8
630159,,,,,,,,,,,,,0,4,7,7,5,8,6,3,8,7,10,6,10,5,4,2,-4,-10,-10,-7,-9,-11,-13,-7,-13,-10,-10,-7,-1,-2,-5,-2,-7,-3,-4,-7,-6,-6,-9,-2,-8,-5,-0,-3,-3,-1,-4,-4,-4,-4,-5,-11,-11,-14,-15,-16,-10,-18,-12,-10,-7
630160,,,,,,,,,,,,,-5,-4,-5,-6,-0,0,9,6,7,9,8,3,-1,-5,-9,-12,-21,-19,-21,-22,-20,-21,-16,-6,-7,-5,0,9,11,15,10,8,6,8,1,-7,-3,0,-3,-8,-11,-9,-6,-5,-6,-8,-5,-5,-4,-7,-8,-7,-11,-14,-14,-14,-18,-17,-19,-19,-19
630161,,,,,,,,,,,,,4,4,8,10,0,-3,-0,-6,0,4,-13,-3,-2,-1,-1,-20,-4,1,-15,2,-5,-18,-8,-13,-9,-8,-7,20,-4,-10,-0,0,3,11,-0,12,4,2,1,-10,3,2,8,-9,-7,-2,7,-12,-0,4,-2,4,-2,-1,-3,-1,1,-10,2,5,1
630162,,,,,,,,,,,,,7,5,2,5,10,6,9,5,7,5,6,6,-2,4,4,7,2,6,1,6,3,2,5,6,9,3,6,2,2,-1,1,2,5,-1,-3,0,-1,1,-1,-3,-6,-1,-1,-7,-4,1,-4,-8,-1,0,-7,-5,-6,-9,-7,-9,-8,-9,-10,-10,-11
630163,,,,,,,,,,,,,-14,-7,-6,9,-13,-7,-6,-6,-1,-5,-6,-12,-6,-30,-12,-44,-5,-41,-42,-28,-30,-22,-21,-30,-14,-0,16,89,17,73,78,20,48,25,26,4,-6,-4,-2,-38,-4,-4,-2,17,-2,-22,-6,5,47,52,2,57,0,3,-2,-1,-2,54,6,60,-3
630164,,,,,,,,,,,,,-2,-3,-2,1,1,5,-5,-11,-7,-3,0,1,5,8,13,10,8,8,22,25,22,18,17,13,12,12,4,2,6,4,-2,-2,1,3,-0,1,-1,-1,-2,4,-1,-0,4,2,-1,-1,-1,1,-1,2,1,-1,-1,-1,-1,-1,1,1,3,3,3
630165,,,,,,,,,,,,,-1,0,-0,1,6,5,4,3,3,4,3,3,5,4,9,7,2,2,2,9,0,2,4,18,10,10,5,7,7,4,3,-1,4,3,2,-5,1,2,5,5,6,12,3,14,7,-1,-2,2,16,6,11,10,11,7,11,13,18,22,33,14,-7
630166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,13,9,-5,-9,-5,-5,-4,1,-5,3,-3,2,-8,-12,0,2,-3,-7,-9,-6,-9,-13,-6
630167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,-9,12,7,6,15,15,10,14,17,-1,5,7,13,-2,-3,-5,-7,-8,-4,-5,-10,-3,-10
630168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
630223,,,,,,,,,,,,,29,3,46,-17,20,10,-20,7,3,3,0,0,-2,-4,0,13,14,-5,28,-0,-9,5,-7,1,7,9,-13,23,0,17,13,10,11,2,15,-10,12,4,21,5,6,0,0,-4,24,17,-1,30,17,18,-2,-13,1,4,1,-4,-13,-13,3,-18,2
630224,,,,,,,,,,,,,-11,-21,-30,-27,-21,-13,-7,7,30,23,15,16,-12,31,53,17,27,6,-7,6,-14,3,5,-4,16,-15,-17,-19,-19,-8,5,0,10,4,-1,13,2,10,4,17,19,-1,-6,8,-1,-8,4,-1,1,-5,11,14,7,22,23,-5,5,5,-0,3,6
630225,,,,,,,,,,,,,12,-11,1,-10,12,-6,-14,-13,0,-10,5,-18,18,12,3,16,-1,5,28,8,-4,-4,-3,8,-21,2,19,-6,3,-14,-6,-17,-14,16,-2,4,6,-12,-19,2,7,-2,-1,5,13,-20,-9,-8,8,9,21,-11,-10,16,-4,23,-5,24,8,9,9
630226,,,,,,,,,,,,,-8,-4,-6,-3,-1,-10,6,7,23,22,22,22,13,9,8,4,6,12,3,-3,-7,-10,-9,-3,7,10,7,4,4,5,4,7,5,9,6,-1,1,-3,2,1,2,1,3,3,2,1,2,7,4,4,5,4,4,4,2,3,3,2,2,-1,1
630228,,,,,,,,,,,,,-13,-12,-22,-17,-6,-3,2,2,2,0,7,-2,5,17,27,18,2,-5,-11,4,4,9,5,4,-4,-9,-15,-14,-9,-6,10,-2,-5,-9,1,8,0,-5,6,17,12,-4,-17,-1,3,19,-3,12,15,19,29,18,21,44,45,18,16,11,29,1,2
630230,,,,,,,,,,,,,15,22,23,28,7,39,40,35,6,16,-13,-5,14,-9,5,-2,4,-0,-4,-5,15,16,23,1,-2,3,2,10,1,-6,5,13,7,7,24,28,44,20,20,4,49,60,53,39,34,18,1,-13,-5,0,-10,-4,-31,-36,-43,-35,-29,-11,3,5,5
630232,,,,,,,,,,,,,-8,-5,-13,-15,-22,-13,-21,5,2,-4,9,-6,-5,17,23,16,35,-4,8,9,-8,14,2,-5,-9,-19,-3,-3,1,25,-4,3,25,12,13,33,17,27,0,7,-10,-16,19,-1,-2,7,-9,-15,-1,-16,23,-4,4,19,-17,9,-11,-4,12,6,-7
630233,,,,,,,,,,,,,-21,-23,-20,-19,-20,-8,-7,-17,-15,-3,-6,-9,7,10,10,8,14,-5,-19,6,6,-4,7,16,-8,-21,-23,-21,-13,-7,18,7,1,-0,11,-2,11,25,23,33,10,-17,-10,-10,-13,-17,-7,12,-3,-3,6,1,11,43,24,21,19,29,7,-1,14
630234,,,,,,,,,,,,,9,6,6,-2,-0,9,-1,-2,-8,-7,-7,-12,-8,-4,-9,-9,-8,-13,-8,-5,-4,-8,-3,-8,-3,-7,3,11,6,6,1,1,6,15,11,18,19,3,15,3,-4,-1,9,7,2,-6,-2,-6,-8,16,4,8,16,12,12,13,12,7,8,5,5
630235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6,-11,-1,7,0,-3,-5,-5,-6,6,0,9
630309,,,,,,,,,,,,,1,5,1,0,6,-0,0,2,6,4,-4,-3,-3,0,-4,-5,-7,-5,-1,-9,-5,-7,-1,-3,-4,-6,-3,-3,1,-2,-1,2,-8,-9,-2,-0,2,2,4,-2,-4,-2,-6,-7,-5,-0,-5,1,-2,-1,-1,2,3,5,4,1,8,9,4,-3,3
630312,,,,,,,,,,,,,10,5,10,1,-2,-3,-1,1,5,5,-3,2,-1,9,3,2,4,8,7,8,7,8,8,-0,4,-1,6,7,7,6,1,-2,-1,-7,-3,1,-2,-6,-8,-5,-4,-10,-3,-5,-4,-2,-4,-7,-5,-3,-6,-9,-9,-6,-4,-1,-3,-4,-2,0,-2
630313,,,,,,,,,,,,,0,-2,-1,5,3,2,3,2,5,-1,4,-0,-2,4,4,3,7,6,9,7,2,7,6,-1,7,5,7,9,5,6,5,6,7,4,5,16,5,-1,-1,-0,-1,1,-1,-5,-2,2,1,-2,0,3,1,-2,-0,-1,-2,3,-4,-1,-2,-2,-3
630314,,,,,,,,,,,,,2,5,3,-0,-6,-0,1,0,-1,1,-2,-1,-2,-1,-3,-4,-2,-2,-1,-3,-2,-0,2,-4,-3,-0,-1,1,1,-2,-3,2,-1,-2,-3,3,-1,-4,-1,-3,-2,0,2,-2,-4,-3,-6,-9,-4,-1,-1,-5,-7,-7,-11,-5,-6,-3,1,2,2
630317,,,,,,,,,,,,,-3,6,4,13,8,-2,4,3,9,4,9,8,3,-5,2,0,5,9,3,-4,-2,3,3,5,8,8,4,6,4,4,6,7,6,5,2,-0,-1,-5,0,-0,-3,-1,-2,6,3,0,-1,6,6,1,-3,-4,-2,-1,-3,-7,-6,-8,-7,-10,-11
630332,,,,,,,,,,,,,11,8,5,4,5,4,1,8,11,11,11,10,5,5,5,3,2,2,0,2,0,-0,-1,0,-0,4,5,4,6,6,6,2,-1,-1,1,-0,-2,-4,-6,-5,-6,-5,-6,-4,-2,-4,-5,-4,-4,-3,-3,-3,-3,-5,-3,-2,-3,-1,-2,-0,-0
630333,,,,,,,,,,,,,0,7,4,-2,1,-9,-3,-3,1,4,2,2,-1,-6,-3,-4,-1,1,-0,-5,-8,-12,-5,-13,-1,-0,-1,-1,-3,-4,-3,4,6,11,0,10,-1,-3,-3,-3,-2,-6,-2,-3,-3,-10,-3,-10,-3,-3,-1,-1,1,-1,3,4,4,9,4,12,3
630334,,,,,,,,,,,,,1,15,5,-6,-2,19,-19,7,-19,-2,-16,11,-13,8,32,51,22,6,27,16,26,-2,-2,-18,9,-5,-28,-19,14,1,4,-15,2,20,9,-2,-11,-13,9,-2,-25,-9,-18,-14,5,1,5,1,20,9,1,-13,-11,-17,-16,-13,-25,-12,-23,-1,-26
630336,,,,,,,,,,,,,-4,-1,-12,-11,-11,-8,-7,-7,-8,-2,-1,-3,5,6,12,9,13,18,17,25,18,16,19,9,10,9,4,3,0,-5,-4,-5,-3,0,-5,6,3,2,2,-1,-1,-1,-4,-11,-9,-7,-7,-7,-9,-9,-6,-2,-5,-2,-0,-5,1,-4,-14,-11,-2
630340,,,,,,,,,,,,,2,2,1,2,1,5,4,4,2,3,1,-0,1,2,3,2,2,1,2,2,3,3,2,4,2,3,5,5,9,10,8,7,6,6,7,7,8,8,5,4,1,1,-1,0,2,2,1,2,-0,-1,-1,1,-1,-1,1,1,0,1,-0,-1,1
630341,,,,,,,,,,,,,11,9,5,-0,0,2,1,1,8,11,8,8,6,17,15,14,13,16,16,7,8,5,6,9,8,-4,-2,1,2,-0,1,7,-2,-4,2,-3,-2,0,2,-2,-4,-5,-5,-9,-4,1,-9,-1,0,-1,-4,-2,-3,-4,-4,1,-3,-0,-2,-1,-6
630342,,,,,,,,,,,,,6,5,4,4,4,3,5,2,2,1,1,1,-0,1,0,2,2,5,4,6,6,8,9,8,7,7,6,6,7,4,6,4,4,3,2,1,2,2,0,-1,-1,-1,-4,1,-0,0,-1,-0,1,6,4,7,7,6,12,8,9,6,3,0,1
630343,,,,,,,,,,,,,-4,-3,-1,1,4,6,3,3,4,-2,-2,1,-3,1,1,1,-1,-0,-1,-1,-3,-16,-15,-18,-14,-16,-16,-15,-15,-15,-15,-15,-14,3,8,9,9,8,6,4,5,4,5,5,5,4,-2,-2,-3,-4,-6,-4,-6,-4,-4,-5,-5,-5,-4,-4,-4
630345,,,,,,,,,,,,,13,13,13,13,13,14,13,13,12,13,15,6,6,13,9,13,13,13,10,10,10,9,6,9,10,3,7,6,7,7,9,8,9,10,10,6,6,12,9,6,0,-0,1,2,-6,-6,-6,1,7,0,2,2,7,7,6,5,13,12,12,4,-1
630347,,,,,,,,,,,,,5,1,8,1,-1,-3,1,3,4,3,5,1,1,5,0,0,6,6,7,7,5,9,8,10,10,10,6,9,5,2,5,1,-1,-0,-1,-0,-3,-6,-4,-4,-5,-1,-3,-5,-2,-6,-6,-5,1,1,2,-1,2,1,0,6,3,3,-1,1,-4
630348,,,,,,,,,,,,,2,2,2,5,5,5,3,3,3,2,2,2,3,3,3,-3,-3,-3,-0,-0,-0,-5,-5,-5,-6,-6,-6,7,7,7,0,0,0,5,5,5,4,4,4,-4,-4,-4,-2,-2,-2,-4,-4,-4,1,1,1,2,2,2,3,3,3,1,1,1,-4
630357,,,,,,,,,,,,,2,1,11,8,11,11,13,15,16,16,25,32,32,46,32,32,31,35,34,30,29,30,25,14,14,3,3,4,2,-1,-0,0,3,3,3,4,-2,-1,5,-2,-1,4,2,2,-0,1,2,7,16,16,9,16,16,10,9,11,9,9,8,1,-3
630359,,,,,,,,,,,,,1,0,1,-0,7,9,6,5,3,3,5,4,6,7,6,6,3,2,3,3,4,6,8,9,9,8,8,9,7,8,8,8,8,7,5,6,7,8,9,9,9,9,9,9,9,8,8,8,7,8,8,8,8,8,7,7,7,7,7,7,7
630365,,,,,,,,,,,,,-1,-2,-6,-14,-8,-8,-4,-8,-6,-5,-3,-0,-7,-4,0,-3,1,1,1,-2,-1,-4,3,-1,-1,-5,-6,-1,-5,-2,-5,2,4,6,-2,-0,1,3,1,3,2,-1,8,-2,-5,-3,-3,-4,2,1,3,-5,2,3,1,1,0,4,3,-2,-10
630368,,,,,,,,,,,,,-11,-6,-7,-9,-7,-8,-6,-4,-3,-2,-2,0,5,6,9,12,7,12,12,10,9,10,13,9,9,10,8,8,10,8,6,8,6,2,1,1,2,-3,0,-0,-2,-2,-1,-2,-2,-1,-4,-2,1,-1,-3,-5,-5,-4,-7,-5,-6,-1,-3,-6,-7
630369,,,,,,,,,,,,,19,19,21,18,36,33,23,29,30,29,29,29,26,32,22,11,-3,-1,-12,-15,-15,-15,-15,-18,-15,-18,-5,2,4,5,12,9,10,10,8,9,8,5,-2,-6,-8,-9,-8,-4,-5,-3,-3,-3,-1,0,-8,-5,-1,-1,-1,-0,-0,-2,-4,-2,-6
630371,,,,,,,,,,,,,0,-5,-6,-5,-9,-6,-7,-7,-3,-8,-4,-2,-2,-3,-3,-1,3,-2,-1,-4,-2,2,-1,1,-5,-1,-0,-0,-4,2,-8,-6,-7,-6,-2,-9,-3,-7,-7,-10,-4,-12,-2,-2,-2,1,-2,-0,4,6,8,9,1,8,6,10,6,2,-2,1,-4
630372,,,,,,,,,,,,,21,35,26,13,48,35,43,32,79,-7,62,-3,-0,-5,-11,58,-13,-20,3,-1,-18,20,-26,-11,-4,8,32,-3,30,61,-2,13,53,20,2,8,19,21,-10,-28,9,-28,2,13,-22,-9,43,11,-2,-7,-23,28,-18,23,-1,-9,23,10,2,-5,-17
630373,,,,,,,,,,,,,16,8,-2,-8,-3,-9,-5,-1,-3,-4,-14,-14,-14,-1,2,0,-3,-1,0,1,-2,1,4,-2,3,-4,4,2,3,2,-1,-0,5,4,-1,3,0,1,0,1,0,0,0,0,-1,-2,1,0,2,2,0,-3,-1,-0,-3,-4,-3,-3,-5,-3,-8
630374,,,,,,,,,,,,,16,5,7,5,9,6,8,16,19,17,13,14,4,16,11,7,6,5,8,8,0,-1,2,1,0,-3,-3,0,-1,2,-2,-6,-2,-1,-3,-4,-3,-5,1,1,0,-1,-3,-3,1,1,-0,3,1,3,0,1,1,4,6,5,2,3,2,-0,-3
630376,,,,,,,,,,,,,10,11,10,-3,0,6,1,3,7,5,7,1,2,10,5,8,11,11,10,10,3,5,7,5,5,1,6,5,-0,4,5,-3,2,4,2,1,1,-2,-4,-2,1,-2,-1,2,-1,-0,-2,-0,-2,-0,4,-3,-2,-5,0,-3,3,-2,-0,4,-2
630377,,,,,,,,,,,,,-4,5,1,2,-2,-8,-15,2,-1,-15,-14,-4,0,2,-9,-4,-4,8,21,4,-1,12,13,5,-5,-14,2,3,2,3,-4,-6,-4,-4,0,-3,0,5,-1,2,5,-6,-7,-7,-0,-8,-16,-8,-4,-11,-9,-14,-9,-9,-9,4,-4,-4,16,-8,-8
630378,,,,,,,,,,,,,-10,-25,-20,-23,-23,-20,-22,-16,-20,-17,-14,-6,-9,5,3,6,7,-1,1,-5,-3,-3,-1,-2,-2,6,7,7,5,7,9,15,20,19,12,13,16,9,8,7,14,6,10,5,5,5,9,7,7,0,-2,-19,-11,-17,-19,-30,-21,-16,-21,-27,-19
630379,,,,,,,,,,,,,20,6,22,-11,16,24,-30,20,-3,-11,-18,20,-19,12,-4,40,26,19,1,-24,5,-15,-8,-33,-5,-9,-13,4,-21,-4,-11,-20,-2,20,3,-9,-8,-22,0,8,-21,2,1,-4,-18,8,18,34,39,-3,-38,-45,12,-17,72,35,25,-26,-27,-36,-39
630380,,,,,,,,,,,,,38,14,54,0,-8,-33,-41,3,10,22,-5,5,-20,8,-5,34,33,22,19,-1,38,14,5,-14,10,1,8,22,20,22,54,43,5,-1,-4,-1,-5,-13,-10,-20,-16,-12,-31,-26,-20,-7,-3,-2,28,30,-7,2,0,3,31,12,30,11,-1,1,-16
630381,,,,,,,,,,,,,,,,,,,,,,,,,9,14,21,20,2,12,10,14,20,16,13,12,7,2,1,6,10,11,14,7,5,5,3,0,1,1,3,0,-0,-3,-6,-3,-5,-4,-1,0,-0,-1,-3,-6,-4,-2,-1,-2,-2,-2,-3,-3,-1
