ID_START,ID_NAME,CONSUMPTION_SEGMENT_CODE,CONSUMPTION_SEGMENT_NAME,Category1,Category2,COICOP5_NAME,COICOP4_NAME,COICOP3_NAME,COICOP2_NAME,WEIGHT_SIZE,AVERAGE_PRICE
198702,Butane gas,420404,Butane gas,Household items,Solid and liquid fuels,"Liquefied hydrocarbons (butane, propane, etc.)",Gas,"Electricity, gas and other fuels","Housing, water, electricity, gas and other fuels",,
200501,Patio set - table and chairs,430136,Patio set - table and chairs,Household items,Furniture,Garden furniture,Furniture and furnishings,"Furniture, furnishings and carpets","Furnishings, household equipment and maintenance",,
200202,Telephone - non-mobile,430323,Telephone - non-mobile,Household items,Electrical,Fixed telephone equipment,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
201102,Smartphone,430357,Smartphone,Household items,Electrical,Mobile telephone equipment,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
201302,Electric fan,430359,Electric fan,Household items,Electrical,Other small electric household appliances,Major appliances and small electric goods,"Household appliances, fitting and repairs","Furnishings, household equipment and maintenance",,
202302,Security or surveillance camera,430364,Security or surveillance camera,Household items,Electrical,Miscellaneous small tool accessories,Small tools and miscellaneous accessories,Tools and equipment for house and garden,"Furnishings, household equipment and maintenance",,
200501,"Small pet mammal (e.g. hamster, gerbil, guinea pig, rabbit)",430623,"Small pet mammal (e.g. hamster, gerbil, guinea pig, rabbit)",Recreation and culture,Pets,Purchase of pets,"Pets, related products and services","Other recreational items, gardens and pets",Recreation and culture,,
199302,Electrical service charge,440112,Electrical service charge,Services,Other,Repair of household appliances,Repair of household appliances,"Household appliances, fitting and repairs","Furnishings, household equipment and maintenance",,
200402,Home delivery charges,440122,Home delivery charges,Services,Delivery services,Other fees and services,Other services (nec),Other services (nec),Miscellaneous goods and services,,
200902,Watch battery replacement,440131,Watch battery replacement,Services,Maintenance and repair,"Repair of jewellery, clocks and watches","Jewellery, clocks and watches",Personal effects (nec),Miscellaneous goods and services,,
201402,"Men's clothing hire (loungewear, tuxedo, tails or kilt)",440132,"Men's clothing hire (loungewear, tuxedo, tails or kilt)",Services,Other,Repair and hire of clothing,"Cleaning, repair and hire of clothing",Clothing,Clothing and footwear,,
198702,"Estate agent fees percentage, sole agent",440202,"Estate agent fees percentage, sole agent",Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
198702,Trade union subscriptions,440204,Trade union subscriptions,Services,Other,Other fees and services,Other services (nec),Other services (nec),Miscellaneous goods and services,,
198702,Home contents insurance,440208,Home contents insurance,Services,Other,Insurance connected with the dwelling,House contents insurance,Insurance,Miscellaneous goods and services,,
199502,Surveyors' fees (valuation),440218,Surveyors' fees (valuation),Services,Other,Other fees and services,Other services (nec),Other services (nec),Miscellaneous goods and services,,
199702,Driving test fees,440224,Driving test fees,Services,Other,"Driving lessons, tests, licences and road worthiness tests",Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,,
199802,Home buyers survey for residential property,440226,Home buyers survey for residential property,Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
200002,"Birth, death and marriage fee",440229,"Birth, death and marriage fee",Services,Other,Administrative fees,Other services (nec),Other services (nec),Miscellaneous goods and services,,
200002,University tuition - international students,440230,University tuition - international students,Services,Other,Tertiary education,Tertiary education,Education,Education,,
200002,Passport fees,440231,Passport fees,Services,Other,Administrative fees,Other services (nec),Other services (nec),Miscellaneous goods and services,,
200102,Investment fund charges (ongoing),440237,Investment fund charges (ongoing),Services,Other,"Fees and service charges of brokers, investment counsellors",Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
200102,Private school fees,440238,Private school fees,Services,Educational services,"Pre-primary, primary and secondary education (incl not definable by level)","Pre-primary, primary and secondary education (incl not definable by level)",Education,Education,,
200102,University tuition (UK students),440239,University tuition (UK students),Services,Educational services,Tertiary education,Tertiary education,Education,Education,,
200102,Stockbroker fee (commission),440241,Stockbroker fee (commission),Services,Other,"Fees and service charges of brokers, investment counsellors",Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
200302,Educational class,440243,Educational class,Services,Educational services,"Pre-primary, primary and secondary education (incl not definable by level)","Pre-primary, primary and secondary education (incl not definable by level)",Education,Education,,
200302,Pet insurance,440246,Pet insurance,Services,Other,Private insurance connected with health,Health insurance,Insurance,Miscellaneous goods and services,,
200402,Banker's draft fee,440247,Banker's draft fee,Services,Banks and post offices,Charges by banks and post offices,Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
200402,"House conveyancing, charge for sale (inc VAT)",440249,"House conveyancing, charge for sale (inc VAT)",Services,Other,RPI only items,RPI only items,RPI only items,RPI only items,,
200402,Current account fees,440250,Current account fees,Services,Banks and post offices,Charges by banks and post offices,Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
200501,Open university fees,440251,Open university fees,Services,Educational services,Tertiary education,Tertiary education,Education,Education,,
200501,Money transfer fees,440252,Money transfer fees,Services,Banks and post offices,Charges by banks and post offices,Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
200702,Credit card fees,440255,Credit card fees,Services,Banks and post offices,Charges by banks and post offices,Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
200702,Mortgage arrangement fees,440256,Mortgage arrangement fees,Services,Banks and post offices,Charges by banks and post offices,Other financial services (nec),Financial services (nec),Miscellaneous goods and services,,
201002,Home maintenance policy,440257,Home maintenance policy,Services,Other,Insurance connected with the dwelling,House contents insurance,Insurance,Miscellaneous goods and services,,
201102,Dating agency fees,440258,Dating agency fees,Services,Other,Other fees and services,Other services (nec),Other services (nec),Miscellaneous goods and services,,
202302,Letter handling services,440302,Letter handling services,Services,Delivery services,Letter handling services,Postal services,Postal services,Communications,,
202302,Parcel delivery services,440303,Parcel delivery services,Services,Delivery services,Letter handling services,Postal services,Postal services,Communications,,
198702,Telephone charges,440401,Telephone charges,Services,Telephone services,Wired telephone services,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
199806,Mobile phone charges,440402,Mobile phone charges,Services,Telephone services,Wireless telephone services,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
200102,Telephone service - cable,440403,Telephone service - cable,Services,Telephone services,Wired telephone services,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
200302,Directory enquiries,440405,Directory enquiries,Services,Telephone services,Wired telephone services,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
200402,Internet subscription,440406,Internet subscription,Services,Telephone services,Internet access provision services,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
201202,Telecom services bundle,440409,Telecom services bundle,Services,Telephone services,Bundled telecommunication services,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
202502,Mobile phone apps,440410,Mobile phone apps,Recreation and culture,Other,Mobile telephone equipment,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
200002,Men's shorts,510124,Men's shorts,Clothing and footwear,Men's clothing,Garments for men,Garments,Clothing,Clothing and footwear,,
200202,Men's T-shirt - branded,510126,Men's T-shirt - branded,Clothing and footwear,Men's clothing,Garments for men,Garments,Clothing,Clothing and footwear,,
198702,Women's T-shirt,510215,Women's T-shirt,Clothing and footwear,Women's clothing,Garments for women,Garments,Clothing,Clothing and footwear,,
202502,Women's dress 2,510262,Women's dress 2,Clothing and footwear,Women's clothing,Garments for women,Garments,Clothing,Clothing and footwear,,
200002,Earrings - fashion,520123,Earrings - fashion,Clothing and footwear,Accessories,Jewellery,"Jewellery, clocks and watches",Personal effects (nec),Miscellaneous goods and services,,
201502,Mobile phone accessory,520141,Mobile phone accessory,Recreation and culture,Other,Mobile telephone equipment,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
202102,Smartwatch,520143,Smartwatch,Household items,Electrical,Mobile telephone equipment,Telephone and telefax equipment and services,Telephone and telefax equipment and services,Communications,,
198702,NHS prescription charges,520207,NHS prescription charges,Health,Personal health,Pharmaceutical products,Pharmaceutical products,"Medical products, appliances and equipment",Health,,
198802,Private healthcare 1,520305,Private healthcare 1,Services,Health,Private insurance connected with health,Health insurance,Insurance,Miscellaneous goods and services,,
198802,Private healthcare 2,520306,Private healthcare 2,Services,Health,Private insurance connected with health,Health insurance,Insurance,Miscellaneous goods and services,,
200002,Slimming club membership,520318,Slimming club membership,Services,Other,Personal grooming treatments,Hairdressing and personal grooming establishments,Personal care,Miscellaneous goods and services,,
200102,LA supported residents in retirement homes,520319,LA supported residents in retirement homes,Services,Health,Retirement homes for elderly persons and residences for disabled persons,Social protection,Social protection,Miscellaneous goods and services,,
200012,Private healthcare 3,520321,Private healthcare 3,Services,Health,Hospital services,Hospital services,Hospital services,Health,,
200012,Private healthcare 4,520322,Private healthcare 4,Services,Health,Hospital services,Hospital services,Hospital services,Health,,
200302,Dental insurance,520328,Dental insurance,Services,Health,Private insurance connected with health,Health insurance,Insurance,Miscellaneous goods and services,,
200302,Private surgery or self-pay operations,520330,Private surgery or self-pay operations,Services,Health,Hospital services,Hospital services,Hospital services,Health,,
200802,Flower delivery charges (online),520333,Flower delivery charges (online),Services,Other,Plants and flowers,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,,
202502,NHS dental charges (routine),520334,NHS dental charges (routine),Services,Health,Dental services,Dental services,Out-patient services,Health,,
202502,NHS dental charges (other),520335,NHS dental charges (other),Services,Health,Dental services,Dental services,Out-patient services,Health,,
199902,Caravan,610110,Caravan,Transport,Vehicle,"Camper vans, caravans and trailers",Major durables for in/outdoor recreation,Other major durables for recreation and culture,Recreation and culture,,
200402,Motorcycle,610112,Motorcycle,Transport,Vehicle,Motor cycles,Motor cycles and bicycles,Purchase of vehicles,Transport,,
201202,New petrol or diesel cars,610113,New petrol or diesel cars,Transport,Vehicle,New motor cars,Motor cars,Purchase of vehicles,Transport,,
202102,New hybrid or electric cars,610114,New hybrid or electric cars,Transport,Vehicle,New motor cars,Motor cars,Purchase of vehicles,Transport,,
202602,Motorhomes,610118,Motorhomes,Transport,Vehicle,"Camper vans, caravans and trailers",Major durables for in/outdoor recreation,Other major durables for recreation and culture,Recreation and culture,,
198702,Car parts - spare,610207,Car parts - spare,Transport,Spare parts,Spare parts for personal transport equipment,Spare parts and accessories,Operation of personal transport equipment,Transport,,
200202,Breakdown recovery service,610228,Breakdown recovery service,Transport,Services,Maintenance and repair of personal transport equipment,Maintenance and repairs,Operation of personal transport equipment,Transport,,
200702,Ultra low sulphur diesel RPI,610307,Ultra low sulphur diesel RPI,Transport,Petrol and diesel,RPI only items,RPI only items,RPI only items,RPI only items,,
200702,Ultra low sulphur petrol RPI,610308,Ultra low sulphur petrol RPI,Transport,Petrol and diesel,RPI only items,RPI only items,RPI only items,RPI only items,,
200702,Ultra low sulphur diesel,610309,Ultra low sulphur diesel,Transport,Petrol and diesel,Diesel,Fuels and lubricants,Operation of personal transport equipment,Transport,,
200702,Ultra low sulphur petrol,610310,Ultra low sulphur petrol,Transport,Petrol and diesel,Petrol,Fuels and lubricants,Operation of personal transport equipment,Transport,,
198702,Vehicle tax,610409,Vehicle tax,Transport,Services,"Driving lessons, tests, licences and road worthiness tests",Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,,
199602,Car insurance,610417,Car insurance,Transport,Services,Motor vehicle insurance,Transport insurance,Insurance,Miscellaneous goods and services,,
198702,London rail transport fares,620101,London rail transport fares,Transport,Fares,Passenger transport by underground and tram,Passenger transport by railway,Transport services,Transport,,
199502,Other underground/metro fares,620105,Other underground/metro fares,Transport,Fares,Passenger transport by underground and tram,Passenger transport by railway,Transport services,Transport,,
202602,International rail fares,620114,International rail fares,Transport,Services,Passenger transport by train,Passenger transport by railway,Transport services,Transport,,
198702,Coach fare,620203,Coach fare,Transport,Fares,Passenger transport by bus and coach,Passenger transport by road,Transport services,Transport,,
200702,Bus fare,620205,Bus fare,Transport,Fares,Passenger transport by bus and coach,Passenger transport by road,Transport services,Transport,,
198702,Taxi fare,620302,Taxi fare,Transport,Fares,Passenger transport by taxi and hired car with driver,Passenger transport by road,Transport services,Transport,,
199502,Air fare,620310,Air fare,Transport,Fares,International flights,Passenger transport by air,Transport services,Transport,,
199502,Sea fare,620311,Sea fare,Transport,Fares,Passenger transport by sea,Passenger transport by sea and inland waterway,Transport services,Transport,,
199702,Road toll,620313,Road toll,Transport,Fares,Toll facilities and parking meters,Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,,
200302,Boats,620314,Boats,Transport,Vehicle,"Boats, outboard motors and fitting out of boats",Major durables for in/outdoor recreation,Other major durables for recreation and culture,Recreation and culture,,
202002,Airport parking,620320,Airport parking,Transport,Services,Toll facilities and parking meters,Other services in respect of personal transport equipment,Operation of personal transport equipment,Transport,,
200102,PC peripherals,630122,PC peripherals,Recreation and culture,Audio and visual equipment,Accessories for information processing equipment,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,,
200302,Personal computer,630127,Personal computer,Household items,Electrical,Personal computers,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,,
200501,Laptop,630129,Laptop,Household items,Electrical,Personal computers,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,,
201202,Tablet computers,630153,Tablet computers,Household items,Electrical,Personal computers,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,,
201802,Digital media player,630161,Digital media player,Recreation and culture,Audio and visual equipment,"Equipment for the reception, recording and reproduction of sound and vision",Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,,
201902,Smart speaker,630163,Smart speaker,Recreation and culture,Audio and visual equipment,Accessories for information processing equipment,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,,
202002,Portable digital music player,630165,Portable digital music player,Recreation and culture,Audio and visual equipment,Portable sound and vision devices,Reception and reproduction of sound and pictures,Audio-visual equipment and related products,Recreation and culture,,
200402,CDs (bought online),630223,CDs (bought online),Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,,
200501,DVDs (bought online),630224,DVDs (bought online),Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,,
200501,Music downloads,630225,Music downloads,Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,,
200902,Blu-ray disc (bought online),630232,Blu-ray disc (bought online),Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,,
201602,Computer software,630234,Computer software,Household items,Electrical,Software,Data processing equipment,Audio-visual equipment and related products,Recreation and culture,,
202402,Vinyl album,630235,Vinyl album,Recreation and culture,Music and video,Pre-recorded recording media,Recording media,Audio-visual equipment and related products,Recreation and culture,,
200102,Computer games console,630333,Computer games console,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
200102,Internet computer games,630334,Internet computer games,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
200501,Watersports equipment,630348,Watersports equipment,Recreation and culture,Sports and sport equipment,Major items for games and sport,Major durables for in/outdoor recreation,Other major durables for recreation and culture,Recreation and culture,,
201302,Non-disposable charcoal BBQ,630369,Non-disposable charcoal BBQ,Household items,Cookware,Equipment for camping and open-air recreation,Equipment for sport and open-air recreation,"Other recreational items, gardens and pets",Recreation and culture,,
201402,Interchangeable digital camera lens,630371,Interchangeable digital camera lens,Recreation and culture,"Games, toys and hobbies",Cameras,Photographic and cinematographic equipment and optical instruments,Audio-visual equipment and related products,Recreation and culture,,
201602,Computer game downloads,630372,Computer game downloads,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
201802,Action camera,630377,Action camera,Recreation and culture,Audio and visual equipment,Cameras,Photographic and cinematographic equipment and optical instruments,Audio-visual equipment and related products,Recreation and culture,,
202302,Computer game accessory,630383,Computer game accessory,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
202602,Computer game 1,630388,Computer game 1,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
202602,Computer game 2,630389,Computer game 2,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
202602,Computer game 3,630390,Computer game 3,Recreation and culture,"Games, toys and hobbies",Games and hobbies,"Games, toys and hobbies","Other recreational items, gardens and pets",Recreation and culture,,
198702,Sunday newspaper,630407,Sunday newspaper,Recreation and culture,Newspapers,Newspapers,Newspapers and periodicals,"Books, newspapers and stationery",Recreation and culture,,
198702,National daily newspaper,630408,National daily newspaper,Recreation and culture,Newspapers,Newspapers,Newspapers and periodicals,"Books, newspapers and stationery",Recreation and culture,,
198702,Periodical magazine or newspaper,630412,Periodical magazine or newspaper,Recreation and culture,Newspapers,Magazines and periodicals,Newspapers and periodicals,"Books, newspapers and stationery",Recreation and culture,,
201102,Local newspaper,630436,Local newspaper,Recreation and culture,Newspapers,Newspapers,Newspapers and periodicals,"Books, newspapers and stationery",Recreation and culture,,
201302,E-books,630438,E-books,Recreation and culture,Books,Binding services and E-book downloads,Books,"Books, newspapers and stationery",Recreation and culture,,
200102,Lawn mower - electric,630520,Lawn mower - electric,Recreation and culture,Gardening,Motorised major tools and equipment,Major tools and equipment,Tools and equipment for house and garden,"Furnishings, household equipment and maintenance",,
200802,Flowers or bouquet (bought online),630524,Flowers or bouquet (bought online),Recreation and culture,Other,Plants and flowers,"Gardens, plants and flowers","Other recreational items, gardens and pets",Recreation and culture,,
200012,TV licence,640124,TV licence,Services,TV services,"Television and radio licence fees, subscriptions",Cultural services,Recreational and cultural services,Recreation and culture,,
200902,TV rental,640125,TV rental,Services,TV services,Hire of equipment and accessories for culture,Cultural services,Recreational and cultural services,Recreation and culture,,
202502,Video on demand subscriptions,640128,Video on demand subscriptions,Services,TV services,"Television and radio licence fees, subscriptions",Cultural services,Recreational and cultural services,Recreation and culture,,
202602,Subscription to Pay TV,640129,Subscription to Pay TV,Services,TV services,"Television and radio licence fees, subscriptions",Cultural services,Recreational and cultural services,Recreation and culture,,
198702,Historic monument admission,640211,Historic monument admission,Recreation and culture,Activity,"Museums, libraries, zoological gardens",Cultural services,Recreational and cultural services,Recreation and culture,,
199102,Attraction,640217,Attraction,Recreation and culture,Other,Recreational and sporting services - Attendance,Recreational and sporting services,Recreational and cultural services,Recreation and culture,,
199302,Football admission,640221,Football admission,Recreation and culture,Activity,Recreational and sporting services - Attendance,Recreational and sporting services,Recreational and cultural services,Recreation and culture,,
200102,Leisure classes,640228,Leisure classes,Recreation and culture,Activity,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,,
200202,Golf green fees,640229,Golf green fees,Recreation and culture,Activity,Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,,
200202,Horse racing admission,640230,Horse racing admission,Recreation and culture,Activity,Recreational and sporting services - Attendance,Recreational and sporting services,Recreational and cultural services,Recreation and culture,,
200402,Cinema ticket,640234,Cinema ticket,Recreation and culture,Activity,"Cinemas, theatres, concerts",Cultural services,Recreational and cultural services,Recreation and culture,,
200402,Live music ticket,640236,Live music ticket,Recreation and culture,Activity,"Cinemas, theatres, concerts",Cultural services,Recreational and cultural services,Recreation and culture,,
200602,Cultural event admission,640238,Cultural event admission,Recreation and culture,Activity,"Museums, libraries, zoological gardens",Cultural services,Recreational and cultural services,Recreation and culture,,
200602,Social Subscriptions,640239,Social Subscriptions,Services,Other,"Museums, libraries, zoological gardens",Cultural services,Recreational and cultural services,Recreation and culture,,
200802,Livery charges,640240,Livery charges,Recreation and culture,Activity,Maintenance and repair of other major durables for recreation and culture,Major durables for in/outdoor recreation,Other major durables for recreation and culture,Recreation and culture,,
201502,Music streaming subscriptions,640241,Music streaming subscriptions,Recreation and culture,Music and video,"Television and radio licence fees, subscriptions",Cultural services,Recreational and cultural services,Recreation and culture,,
201502,Online gaming subscription,640242,Online gaming subscription,Recreation and culture,"Games, toys and hobbies",Recreational and sporting services - Participation,Recreational and sporting services,Recreational and cultural services,Recreation and culture,,
200002,Travel insurance - foreign holiday,640303,Travel insurance - foreign holiday,Recreation and culture,Holidays,Travel insurance,Transport insurance,Insurance,Miscellaneous goods and services,,
200202,Foreign holiday - late booking,640304,Foreign holiday - late booking,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
200402,Foreign holiday - self-catering,640305,Foreign holiday - self-catering,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
200402,Foreign holiday - hotel stay,640306,Foreign holiday - hotel stay,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
200402,Foreign holiday - cruise,640307,Foreign holiday - cruise,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
200501,Foreign holiday - city break,640308,Foreign holiday - city break,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
200501,Foreign holiday - coach holiday,640309,Foreign holiday - coach holiday,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
199902,Hostel stay,640403,Hostel stay,Recreation and culture,Holidays,"Holiday centres, camping sites, youth hostels and similar accommodation services",Accommodation services,Accommodation services,Restaurants and hotels,,
200002,UK holiday - self-catering,640404,UK holiday - self-catering,Recreation and culture,Holidays,Actual rentals paid by tenants,Actual rentals paid by tenants,Actual rentals for housing,"Housing, water, electricity, gas and other fuels",,
200002,UK holiday - non-self-catering,640405,UK holiday - non-self-catering,Recreation and culture,Holidays,Package holidays,Package holidays,Package holidays,Recreation and culture,,
200501,CPI accommodation service proxy,640407,CPI accommodation service proxy,Services,Other,"Hotels, motels, inns and similar accommodation services",Accommodation services,Accommodation services,Restaurants and hotels,,
202502,Hotel stay - advance booking,640408,Hotel stay - advance booking,Recreation and culture,Holidays,"Hotels, motels, inns and similar accommodation services",Accommodation services,Accommodation services,Restaurants and hotels,,
